13204, 20542, 101, 40016, 0, 6, 1600, 7
13205, 20542, 63, 40016, 0, 9, 1000, 9
13206, 20542, 77, 40016, 1, 11, 1000, 2
13207, 20542, 266, 40016, 1, 11, 1300, 4
13208, 20406, 101, 40016, 1, 6, 1100, 9
13209, 20406, 63, 40016, 0, 10, 1000, 6
13210, 20406, 77, 40016, 1, 5, 1600, 8
13211, 20406, 266, 40016, 0, 9, 1500, 4
13212, 20358, 101, 40016, 1, 9, 1900, 10
13213, 20358, 63, 40016, 0, 11, 1600, 7
13214, 20358, 77, 40016, 0, 14, 1000, 9
13215, 20358, 266, 40016, 0, 13, 1900, 5
13216, 20075, 101, 40016, 0, 14, 2000, 2
13217, 20075, 63, 40016, 0, 6, 1500, 3
13218, 20075, 77, 40016, 0, 6, 1300, 5
13219, 20075, 266, 40016, 0, 14, 1400, 3
13220, 20337, 101, 40016, 0, 10, 1400, 1
13221, 20337, 63, 40016, 1, 8, 2000, 1
13222, 20337, 77, 40016, 0, 11, 1000, 3
13223, 20337, 266, 40016, 0, 14, 1100, 1
13224, 20262, 101, 40016, 0, 9, 1400, 8
13225, 20262, 63, 40016, 1, 13, 1500, 2
13226, 20262, 77, 40016, 1, 5, 1500, 2
13227, 20262, 266, 40016, 1, 8, 1100, 1
13228, 20518, 101, 40016, 0, 13, 1700, 1
13229, 20518, 63, 40016, 0, 15, 1800, 10
13230, 20518, 77, 40016, 0, 11, 1200, 2
13231, 20518, 266, 40016, 0, 13, 1200, 10
13232, 20809, 101, 40016, 0, 7, 1100, 10
13233, 20809, 63, 40016, 0, 6, 1800, 5
13234, 20809, 77, 40016, 0, 8, 1600, 6
13235, 20809, 266, 40016, 1, 12, 1100, 10
13236, 20771, 101, 40016, 1, 15, 1200, 2
13237, 20771, 63, 40016, 0, 11, 2000, 4
13238, 20771, 77, 40016, 0, 8, 1600, 2
13239, 20771, 266, 40016, 1, 7, 1100, 10
13240, 20578, 101, 40016, 0, 6, 1700, 5
13241, 20578, 63, 40016, 0, 11, 1900, 5
13242, 20578, 77, 40016, 1, 5, 1100, 8
13243, 20578, 266, 40016, 1, 10, 1000, 1
13244, 20962, 101, 40016, 0, 8, 1200, 5
13245, 20962, 63, 40016, 1, 12, 1100, 7
13246, 20962, 77, 40016, 0, 8, 1900, 5
13247, 20962, 266, 40016, 1, 5, 2000, 8
13248, 20801, 101, 40016, 1, 10, 1400, 3
13249, 20801, 63, 40016, 1, 8, 2000, 8
13250, 20801, 77, 40016, 0, 7, 2000, 4
13251, 20801, 266, 40016, 0, 7, 1000, 10
13252, 20599, 101, 40016, 0, 8, 1400, 10
13253, 20599, 63, 40016, 0, 9, 1800, 10
13254, 20599, 77, 40016, 1, 5, 1900, 10
13255, 20599, 266, 40016, 0, 11, 1600, 8
13256, 20004, 101, 40016, 1, 11, 1300, 1
13257, 20004, 63, 40016, 0, 9, 1100, 4
13258, 20004, 77, 40016, 0, 5, 2000, 8
13259, 20004, 266, 40016, 0, 11, 1100, 10
13260, 20903, 101, 40016, 1, 15, 1300, 3
13261, 20903, 63, 40016, 1, 12, 1700, 1
13262, 20903, 77, 40016, 0, 5, 1300, 9
13263, 20903, 266, 40016, 1, 11, 1100, 3
13264, 20854, 101, 40016, 0, 13, 1300, 3
13265, 20854, 63, 40016, 1, 8, 2000, 3
13266, 20854, 77, 40016, 0, 13, 1000, 8
13267, 20854, 266, 40016, 0, 10, 1600, 10
13268, 20012, 101, 40016, 0, 10, 1800, 10
13269, 20012, 63, 40016, 0, 13, 2000, 10
13270, 20012, 77, 40016, 1, 9, 2000, 10
13271, 20012, 266, 40016, 0, 5, 1700, 6
13272, 20321, 101, 40016, 0, 11, 1500, 7
13273, 20321, 63, 40016, 0, 11, 1700, 4
13274, 20321, 77, 40016, 0, 5, 2000, 5
13275, 20321, 266, 40016, 1, 13, 1300, 7
13276, 20240, 101, 40016, 0, 13, 1300, 3
13277, 20240, 63, 40016, 0, 7, 1900, 7
13278, 20240, 77, 40016, 0, 9, 1300, 5
13279, 20240, 266, 40016, 1, 8, 1700, 9
13280, 20875, 101, 40016, 0, 7, 1800, 8
13281, 20875, 63, 40016, 0, 12, 1100, 2
13282, 20875, 77, 40016, 0, 7, 1000, 5
13283, 20875, 266, 40016, 0, 9, 1600, 7
13284, 20279, 101, 40016, 1, 14, 1200, 7
13285, 20279, 63, 40016, 1, 7, 1500, 1
13286, 20279, 77, 40016, 0, 13, 1400, 4
13287, 20279, 266, 40016, 1, 10, 1100, 2
13288, 20893, 101, 40016, 1, 5, 1600, 5
13289, 20893, 63, 40016, 0, 14, 1100, 6
13290, 20893, 77, 40016, 0, 14, 1900, 5
13291, 20893, 266, 40016, 1, 14, 1500, 8
13292, 20485, 101, 40016, 0, 8, 1700, 7
13293, 20485, 63, 40016, 0, 6, 1500, 4
13294, 20485, 77, 40016, 0, 14, 1700, 10
13295, 20485, 266, 40016, 1, 12, 1000, 2
13296, 20244, 101, 40016, 1, 9, 2000, 3
13297, 20244, 63, 40016, 1, 6, 1600, 1
13298, 20244, 77, 40016, 0, 9, 1400, 4
13299, 20244, 266, 40016, 0, 5, 1100, 2
13300, 20422, 101, 40016, 0, 8, 1600, 10
13301, 20422, 63, 40016, 1, 6, 1400, 3
13302, 20422, 77, 40016, 1, 8, 1000, 3
13303, 20422, 266, 40016, 0, 12, 1500, 8
13304, 20712, 101, 40016, 0, 11, 1500, 8
13305, 20712, 63, 40016, 0, 12, 1000, 2
13306, 20712, 77, 40016, 1, 5, 1100, 7
13307, 20712, 266, 40016, 0, 9, 1900, 8
13308, 20196, 101, 40016, 0, 8, 1000, 10
13309, 20196, 63, 40016, 1, 6, 1000, 9
13310, 20196, 77, 40016, 1, 10, 1900, 10
13311, 20196, 266, 40016, 0, 14, 1500, 3
13312, 20910, 101, 40016, 0, 15, 1000, 3
13313, 20910, 63, 40016, 1, 6, 1300, 1
13314, 20910, 77, 40016, 0, 13, 1300, 10
13315, 20910, 266, 40016, 0, 11, 1500, 9
13316, 20622, 101, 40016, 0, 9, 1300, 7
13317, 20622, 63, 40016, 0, 6, 1300, 1
13318, 20622, 77, 40016, 1, 5, 1100, 6
13319, 20622, 266, 40016, 1, 13, 1400, 3
13320, 20992, 101, 40016, 0, 11, 1300, 2
13321, 20992, 63, 40016, 0, 6, 1100, 7
13322, 20992, 77, 40016, 0, 13, 1500, 1
13323, 20992, 266, 40016, 1, 15, 1300, 5
13324, 20619, 101, 40016, 0, 10, 1600, 5
13325, 20619, 63, 40016, 1, 9, 2000, 7
13326, 20619, 77, 40016, 1, 5, 1000, 3
13327, 20619, 266, 40016, 0, 6, 1900, 3
13328, 20200, 101, 40016, 0, 5, 2000, 9
13329, 20200, 63, 40016, 1, 15, 1600, 5
13330, 20200, 77, 40016, 1, 10, 1100, 9
13331, 20200, 266, 40016, 1, 11, 1000, 6
13332, 20729, 101, 40016, 1, 14, 1500, 6
13333, 20729, 63, 40016, 0, 12, 1900, 1
13334, 20729, 77, 40016, 0, 12, 1100, 6
13335, 20729, 266, 40016, 0, 11, 2000, 6
13336, 20033, 101, 40016, 1, 14, 2000, 4
13337, 20033, 63, 40016, 0, 11, 1300, 5
13338, 20033, 77, 40016, 0, 9, 1100, 10
13339, 20033, 266, 40016, 0, 9, 1300, 10
13340, 20906, 101, 40016, 1, 15, 1400, 10
13341, 20906, 63, 40016, 1, 10, 1400, 8
13342, 20906, 77, 40016, 0, 14, 1300, 5
13343, 20906, 266, 40016, 0, 10, 1300, 10
13344, 20423, 101, 40016, 0, 9, 1200, 6
13345, 20423, 63, 40016, 0, 12, 1100, 6
13346, 20423, 77, 40016, 1, 11, 1200, 5
13347, 20423, 266, 40016, 0, 14, 1500, 2
13348, 20101, 101, 40016, 0, 8, 1300, 2
13349, 20101, 63, 40016, 0, 5, 1200, 4
13350, 20101, 77, 40016, 0, 5, 1400, 1
13351, 20101, 266, 40016, 1, 6, 1800, 7
13352, 20608, 101, 40016, 1, 6, 1500, 6
13353, 20608, 63, 40016, 0, 15, 1800, 1
13354, 20608, 77, 40016, 1, 9, 1100, 2
13355, 20608, 266, 40016, 1, 6, 1600, 4
13356, 20763, 101, 40016, 0, 14, 1000, 8
13357, 20763, 63, 40016, 1, 12, 1300, 4
13358, 20763, 77, 40016, 1, 8, 1300, 8
13359, 20763, 266, 40016, 1, 15, 1400, 10
13360, 20913, 101, 40016, 1, 10, 1100, 5
13361, 20913, 63, 40016, 0, 5, 1500, 9
13362, 20913, 77, 40016, 1, 13, 1800, 3
13363, 20913, 266, 40016, 1, 14, 1600, 1
13364, 20693, 101, 40016, 0, 8, 1000, 4
13365, 20693, 63, 40016, 1, 13, 1100, 7
13366, 20693, 77, 40016, 0, 9, 1300, 7
13367, 20693, 266, 40016, 0, 14, 1500, 7
13368, 20678, 101, 40016, 0, 10, 1600, 9
13369, 20678, 63, 40016, 0, 10, 1400, 10
13370, 20678, 77, 40016, 1, 5, 1100, 3
13371, 20678, 266, 40016, 0, 14, 2000, 2
13372, 20953, 101, 40016, 1, 13, 1300, 4
13373, 20953, 63, 40016, 1, 12, 1000, 4
13374, 20953, 77, 40016, 1, 8, 1600, 2
13375, 20953, 266, 40016, 1, 5, 1500, 9
13376, 20758, 101, 40016, 0, 9, 1300, 1
13377, 20758, 63, 40016, 0, 9, 1800, 1
13378, 20758, 77, 40016, 0, 9, 1900, 5
13379, 20758, 266, 40016, 0, 15, 2000, 10
13380, 20130, 101, 40016, 0, 10, 1700, 6
13381, 20130, 63, 40016, 1, 10, 1500, 6
13382, 20130, 77, 40016, 1, 10, 1100, 5
13383, 20130, 266, 40016, 0, 6, 1100, 2
13384, 20845, 101, 40016, 1, 11, 1400, 5
13385, 20845, 63, 40016, 0, 7, 1800, 9
13386, 20845, 77, 40016, 0, 13, 1600, 1
13387, 20845, 266, 40016, 0, 14, 1000, 4
13388, 20440, 101, 40016, 1, 13, 1200, 4
13389, 20440, 63, 40016, 1, 9, 1600, 9
13390, 20440, 77, 40016, 1, 10, 1600, 9
13391, 20440, 266, 40016, 1, 11, 1000, 2
13392, 20189, 101, 40016, 1, 5, 1600, 3
13393, 20189, 63, 40016, 1, 9, 1200, 3
13394, 20189, 77, 40016, 0, 10, 1800, 3
13395, 20189, 266, 40016, 0, 12, 1000, 10
13396, 20887, 101, 40016, 0, 8, 2000, 8
13397, 20887, 63, 40016, 1, 7, 1100, 3
13398, 20887, 77, 40016, 1, 15, 1400, 4
13399, 20887, 266, 40016, 1, 10, 1400, 6
13400, 20098, 101, 40016, 1, 10, 1800, 6
13401, 20098, 63, 40016, 1, 13, 1000, 6
13402, 20098, 77, 40016, 1, 9, 1900, 2
13403, 20098, 266, 40016, 0, 6, 1500, 8
13404, 20520, 101, 40016, 1, 14, 1600, 8
13405, 20520, 63, 40016, 0, 14, 1400, 6
13406, 20520, 77, 40016, 1, 15, 1000, 8
13407, 20520, 266, 40016, 1, 14, 1400, 5
13408, 20235, 101, 40016, 1, 5, 1900, 3
13409, 20235, 63, 40016, 1, 5, 1200, 4
13410, 20235, 77, 40016, 0, 9, 1300, 5
13411, 20235, 266, 40016, 1, 6, 1700, 7
13412, 20935, 101, 40016, 1, 6, 1700, 6
13413, 20935, 63, 40016, 1, 5, 1700, 7
13414, 20935, 77, 40016, 0, 15, 1700, 5
13415, 20935, 266, 40016, 0, 6, 1500, 4
13416, 20322, 101, 40016, 0, 9, 1900, 1
13417, 20322, 63, 40016, 0, 14, 1500, 9
13418, 20322, 77, 40016, 1, 7, 1800, 6
13419, 20322, 266, 40016, 0, 15, 1900, 8
13420, 20744, 101, 40016, 1, 7, 1200, 10
13421, 20744, 63, 40016, 1, 5, 1800, 6
13422, 20744, 77, 40016, 1, 15, 1400, 10
13423, 20744, 266, 40016, 0, 13, 1100, 10
13424, 20972, 101, 40016, 0, 8, 1100, 3
13425, 20972, 63, 40016, 0, 14, 1000, 1
13426, 20972, 77, 40016, 0, 7, 1200, 5
13427, 20972, 266, 40016, 1, 9, 1100, 7
13428, 20753, 101, 40016, 0, 11, 1800, 1
13429, 20753, 63, 40016, 1, 10, 1900, 9
13430, 20753, 77, 40016, 1, 5, 1400, 10
13431, 20753, 266, 40016, 1, 13, 1900, 5
13432, 20909, 101, 40016, 0, 11, 1400, 10
13433, 20909, 63, 40016, 1, 8, 1000, 1
13434, 20909, 77, 40016, 0, 11, 1100, 6
13435, 20909, 266, 40016, 0, 5, 1700, 1
13436, 20689, 101, 40016, 0, 6, 1300, 4
13437, 20689, 63, 40016, 0, 11, 1100, 1
13438, 20689, 77, 40016, 1, 11, 1300, 4
13439, 20689, 266, 40016, 0, 11, 1000, 3
13440, 20439, 101, 40016, 1, 15, 1500, 9
13441, 20439, 63, 40016, 1, 9, 1500, 1
13442, 20439, 77, 40016, 1, 7, 2000, 1
13443, 20439, 266, 40016, 0, 10, 2000, 6
13444, 20654, 101, 40016, 0, 12, 1300, 8
13445, 20654, 63, 40016, 1, 13, 1600, 2
13446, 20654, 77, 40016, 0, 10, 1200, 5
13447, 20654, 266, 40016, 1, 8, 1900, 4
13448, 20051, 101, 40016, 1, 7, 1300, 10
13449, 20051, 63, 40016, 1, 12, 1700, 2
13450, 20051, 77, 40016, 1, 10, 1400, 5
13451, 20051, 266, 40016, 1, 8, 1200, 9
13452, 20412, 101, 40016, 0, 5, 1300, 8
13453, 20412, 63, 40016, 1, 6, 1300, 4
13454, 20412, 77, 40016, 1, 11, 1800, 9
13455, 20412, 266, 40016, 1, 7, 1500, 1
13456, 20455, 101, 40016, 0, 8, 1700, 9
13457, 20455, 63, 40016, 0, 7, 1100, 7
13458, 20455, 77, 40016, 1, 6, 1200, 6
13459, 20455, 266, 40016, 1, 9, 1400, 6
13460, 20018, 101, 40016, 0, 7, 1000, 10
13461, 20018, 63, 40016, 0, 9, 1100, 7
13462, 20018, 77, 40016, 1, 5, 1300, 2
13463, 20018, 266, 40016, 1, 14, 1300, 4
13464, 20566, 101, 40016, 0, 14, 1000, 9
13465, 20566, 63, 40016, 1, 12, 1200, 4
13466, 20566, 77, 40016, 1, 6, 1400, 10
13467, 20566, 266, 40016, 1, 7, 2000, 3
13468, 20767, 101, 40016, 0, 5, 1900, 1
13469, 20767, 63, 40016, 0, 7, 2000, 2
13470, 20767, 77, 40016, 0, 12, 1300, 3
13471, 20767, 266, 40016, 0, 6, 1700, 9
13472, 20373, 101, 40016, 0, 10, 2000, 7
13473, 20373, 63, 40016, 0, 8, 1900, 7
13474, 20373, 77, 40016, 1, 6, 1800, 7
13475, 20373, 266, 40016, 0, 9, 1000, 2
13476, 20806, 101, 40016, 1, 6, 1500, 7
13477, 20806, 63, 40016, 1, 7, 1600, 2
13478, 20806, 77, 40016, 0, 8, 1700, 1
13479, 20806, 266, 40016, 1, 9, 1800, 9
13480, 20388, 101, 40016, 0, 12, 1000, 10
13481, 20388, 63, 40016, 1, 13, 1900, 4
13482, 20388, 77, 40016, 1, 15, 1600, 5
13483, 20388, 266, 40016, 1, 8, 2000, 5
13484, 20573, 101, 40016, 1, 15, 1700, 4
13485, 20573, 63, 40016, 1, 12, 2000, 9
13486, 20573, 77, 40016, 1, 6, 1400, 4
13487, 20573, 266, 40016, 0, 11, 1700, 8
13488, 20242, 101, 40016, 1, 13, 1800, 4
13489, 20242, 63, 40016, 1, 12, 1100, 10
13490, 20242, 77, 40016, 1, 10, 1600, 4
13491, 20242, 266, 40016, 0, 15, 1500, 9
13492, 20658, 101, 40016, 1, 7, 1900, 6
13493, 20658, 63, 40016, 0, 15, 2000, 8
13494, 20658, 77, 40016, 1, 11, 1300, 1
13495, 20658, 266, 40016, 1, 11, 1900, 1
13496, 20028, 101, 40016, 0, 12, 1800, 1
13497, 20028, 63, 40016, 0, 11, 2000, 6
13498, 20028, 77, 40016, 1, 5, 1100, 2
13499, 20028, 266, 40016, 0, 13, 1600, 5
13500, 20463, 3, 40017, 0, 9, 1400, 8
13501, 20463, 247, 40017, 1, 13, 1100, 5
13502, 20463, 310, 40017, 1, 15, 1400, 4
13503, 20463, 106, 40017, 0, 7, 1800, 5
13504, 20463, 147, 40017, 0, 14, 1000, 9
13505, 20463, 432, 40017, 1, 12, 2000, 10
13506, 20860, 3, 40017, 1, 15, 1200, 1
13507, 20860, 247, 40017, 1, 12, 1200, 10
13508, 20860, 310, 40017, 1, 10, 1900, 5
13509, 20860, 106, 40017, 0, 12, 1400, 1
13510, 20860, 147, 40017, 1, 14, 1400, 9
13511, 20860, 432, 40017, 1, 6, 2000, 8
13512, 20913, 3, 40017, 1, 6, 1900, 4
13513, 20913, 247, 40017, 1, 5, 2000, 7
13514, 20913, 310, 40017, 1, 15, 1900, 1
13515, 20913, 106, 40017, 1, 14, 1200, 2
13516, 20913, 147, 40017, 1, 8, 1300, 4
13517, 20913, 432, 40017, 1, 6, 1700, 4
13518, 20345, 3, 40017, 1, 6, 1600, 5
13519, 20345, 247, 40017, 0, 14, 1800, 4
13520, 20345, 310, 40017, 1, 11, 1800, 5
13521, 20345, 106, 40017, 1, 8, 1700, 2
13522, 20345, 147, 40017, 1, 5, 1100, 5
13523, 20345, 432, 40017, 0, 11, 1900, 5
13524, 20283, 3, 40017, 1, 13, 1600, 5
13525, 20283, 247, 40017, 0, 5, 1400, 2
13526, 20283, 310, 40017, 1, 15, 1900, 5
13527, 20283, 106, 40017, 0, 12, 1900, 10
13528, 20283, 147, 40017, 1, 9, 1500, 5
13529, 20283, 432, 40017, 1, 7, 1700, 4
13530, 20927, 3, 40017, 1, 9, 1000, 2
13531, 20927, 247, 40017, 0, 6, 1400, 8
13532, 20927, 310, 40017, 1, 11, 1900, 6
13533, 20927, 106, 40017, 0, 10, 1200, 10
13534, 20927, 147, 40017, 1, 7, 1600, 1
13535, 20927, 432, 40017, 1, 12, 1800, 8
13536, 20376, 3, 40017, 1, 10, 1500, 3
13537, 20376, 247, 40017, 0, 5, 1100, 4
13538, 20376, 310, 40017, 1, 8, 1500, 9
13539, 20376, 106, 40017, 1, 10, 1100, 3
13540, 20376, 147, 40017, 1, 8, 1600, 4
13541, 20376, 432, 40017, 1, 10, 1300, 5
13542, 20485, 3, 40017, 0, 8, 1200, 1
13543, 20485, 247, 40017, 1, 14, 1500, 8
13544, 20485, 310, 40017, 1, 11, 2000, 5
13545, 20485, 106, 40017, 1, 13, 1400, 10
13546, 20485, 147, 40017, 0, 6, 1600, 4
13547, 20485, 432, 40017, 1, 13, 1900, 5
13548, 20182, 3, 40017, 0, 15, 1700, 6
13549, 20182, 247, 40017, 0, 6, 1700, 4
13550, 20182, 310, 40017, 0, 9, 1300, 4
13551, 20182, 106, 40017, 1, 10, 1600, 7
13552, 20182, 147, 40017, 0, 13, 1700, 7
13553, 20182, 432, 40017, 0, 5, 1600, 8
13554, 20454, 3, 40017, 1, 9, 1700, 8
13555, 20454, 247, 40017, 0, 6, 1400, 1
13556, 20454, 310, 40017, 0, 13, 1600, 10
13557, 20454, 106, 40017, 0, 13, 1500, 10
13558, 20454, 147, 40017, 0, 6, 1600, 9
13559, 20454, 432, 40017, 0, 9, 1000, 2
13560, 20017, 3, 40017, 0, 12, 1200, 3
13561, 20017, 247, 40017, 1, 11, 1200, 3
13562, 20017, 310, 40017, 1, 11, 1800, 9
13563, 20017, 106, 40017, 0, 14, 1800, 7
13564, 20017, 147, 40017, 1, 13, 1100, 5
13565, 20017, 432, 40017, 0, 11, 1900, 10
13566, 20056, 3, 40017, 0, 6, 1200, 1
13567, 20056, 247, 40017, 1, 13, 1600, 10
13568, 20056, 310, 40017, 1, 9, 1300, 10
13569, 20056, 106, 40017, 1, 11, 1200, 1
13570, 20056, 147, 40017, 0, 15, 1000, 5
13571, 20056, 432, 40017, 1, 15, 1300, 4
13572, 20998, 3, 40017, 0, 7, 1000, 10
13573, 20998, 247, 40017, 0, 5, 1500, 2
13574, 20998, 310, 40017, 0, 14, 2000, 5
13575, 20998, 106, 40017, 1, 5, 1400, 4
13576, 20998, 147, 40017, 0, 13, 1900, 7
13577, 20998, 432, 40017, 1, 15, 1700, 8
13578, 20434, 3, 40017, 0, 14, 1200, 4
13579, 20434, 247, 40017, 1, 5, 1100, 3
13580, 20434, 310, 40017, 0, 15, 1600, 1
13581, 20434, 106, 40017, 0, 13, 1500, 8
13582, 20434, 147, 40017, 1, 8, 2000, 8
13583, 20434, 432, 40017, 1, 13, 1000, 10
13584, 20236, 3, 40017, 1, 15, 1100, 2
13585, 20236, 247, 40017, 1, 6, 1000, 3
13586, 20236, 310, 40017, 0, 9, 1800, 8
13587, 20236, 106, 40017, 0, 7, 1200, 10
13588, 20236, 147, 40017, 0, 12, 1400, 6
13589, 20236, 432, 40017, 1, 14, 1500, 1
13590, 20127, 3, 40017, 1, 15, 1200, 6
13591, 20127, 247, 40017, 0, 11, 1400, 8
13592, 20127, 310, 40017, 0, 10, 1700, 5
13593, 20127, 106, 40017, 0, 15, 1600, 5
13594, 20127, 147, 40017, 0, 9, 1200, 6
13595, 20127, 432, 40017, 0, 13, 1100, 6
13596, 20044, 3, 40017, 0, 11, 1300, 8
13597, 20044, 247, 40017, 0, 6, 2000, 1
13598, 20044, 310, 40017, 1, 15, 1600, 3
13599, 20044, 106, 40017, 1, 7, 1500, 5
13600, 20044, 147, 40017, 0, 5, 1700, 4
13601, 20044, 432, 40017, 1, 10, 1300, 10
13602, 20891, 3, 40017, 1, 10, 1300, 6
13603, 20891, 247, 40017, 0, 7, 1900, 2
13604, 20891, 310, 40017, 0, 12, 1000, 1
13605, 20891, 106, 40017, 0, 11, 1900, 6
13606, 20891, 147, 40017, 1, 8, 1700, 1
13607, 20891, 432, 40017, 1, 8, 1900, 1
13608, 20990, 3, 40017, 1, 7, 1200, 4
13609, 20990, 247, 40017, 0, 12, 1600, 8
13610, 20990, 310, 40017, 0, 9, 1600, 6
13611, 20990, 106, 40017, 0, 11, 1000, 1
13612, 20990, 147, 40017, 1, 11, 1200, 8
13613, 20990, 432, 40017, 1, 15, 1500, 2
13614, 20240, 3, 40017, 1, 13, 1600, 9
13615, 20240, 247, 40017, 0, 8, 2000, 2
13616, 20240, 310, 40017, 1, 7, 1400, 1
13617, 20240, 106, 40017, 1, 12, 1800, 4
13618, 20240, 147, 40017, 0, 10, 1300, 4
13619, 20240, 432, 40017, 0, 9, 1000, 1
13620, 20155, 3, 40017, 0, 8, 1500, 3
13621, 20155, 247, 40017, 1, 5, 1000, 1
13622, 20155, 310, 40017, 1, 10, 1300, 10
13623, 20155, 106, 40017, 1, 13, 2000, 1
13624, 20155, 147, 40017, 0, 14, 1400, 6
13625, 20155, 432, 40017, 1, 5, 1100, 9
13626, 20116, 3, 40017, 1, 11, 2000, 3
13627, 20116, 247, 40017, 1, 11, 1200, 6
13628, 20116, 310, 40017, 0, 6, 1200, 7
13629, 20116, 106, 40017, 0, 15, 2000, 9
13630, 20116, 147, 40017, 1, 14, 1800, 6
13631, 20116, 432, 40017, 0, 13, 1900, 9
13632, 20887, 3, 40017, 1, 8, 1700, 1
13633, 20887, 247, 40017, 0, 6, 1400, 8
13634, 20887, 310, 40017, 1, 9, 1100, 3
13635, 20887, 106, 40017, 0, 13, 1700, 9
13636, 20887, 147, 40017, 1, 6, 2000, 5
13637, 20887, 432, 40017, 0, 12, 2000, 8
13638, 20785, 3, 40017, 1, 8, 1800, 7
13639, 20785, 247, 40017, 1, 6, 1900, 4
13640, 20785, 310, 40017, 1, 7, 1800, 7
13641, 20785, 106, 40017, 1, 15, 1900, 4
13642, 20785, 147, 40017, 0, 13, 1300, 6
13643, 20785, 432, 40017, 0, 15, 1800, 9
13644, 20662, 3, 40017, 0, 7, 1800, 9
13645, 20662, 247, 40017, 1, 14, 1900, 5
13646, 20662, 310, 40017, 0, 10, 1300, 7
13647, 20662, 106, 40017, 0, 10, 1000, 9
13648, 20662, 147, 40017, 0, 13, 1400, 10
13649, 20662, 432, 40017, 0, 13, 1700, 4
13650, 20598, 3, 40017, 1, 14, 1200, 2
13651, 20598, 247, 40017, 1, 15, 1400, 7
13652, 20598, 310, 40017, 1, 8, 1300, 4
13653, 20598, 106, 40017, 1, 14, 1000, 2
13654, 20598, 147, 40017, 1, 14, 1700, 5
13655, 20598, 432, 40017, 1, 5, 1000, 9
13656, 20705, 3, 40017, 1, 7, 1000, 2
13657, 20705, 247, 40017, 1, 5, 1000, 2
13658, 20705, 310, 40017, 1, 11, 1000, 2
13659, 20705, 106, 40017, 1, 10, 1000, 7
13660, 20705, 147, 40017, 0, 5, 2000, 3
13661, 20705, 432, 40017, 0, 5, 1800, 4
13662, 20635, 3, 40017, 0, 6, 1900, 5
13663, 20635, 247, 40017, 1, 5, 1300, 3
13664, 20635, 310, 40017, 0, 14, 1700, 3
13665, 20635, 106, 40017, 0, 15, 2000, 7
13666, 20635, 147, 40017, 1, 6, 2000, 1
13667, 20635, 432, 40017, 1, 7, 1000, 8
13668, 20464, 3, 40017, 1, 5, 2000, 4
13669, 20464, 247, 40017, 1, 6, 2000, 9
13670, 20464, 310, 40017, 0, 6, 2000, 6
13671, 20464, 106, 40017, 1, 13, 1200, 6
13672, 20464, 147, 40017, 0, 5, 1500, 3
13673, 20464, 432, 40017, 0, 5, 1600, 5
13674, 20671, 3, 40017, 1, 7, 1000, 1
13675, 20671, 247, 40017, 0, 11, 1500, 2
13676, 20671, 310, 40017, 0, 9, 1300, 2
13677, 20671, 106, 40017, 1, 13, 1600, 10
13678, 20671, 147, 40017, 1, 12, 1600, 10
13679, 20671, 432, 40017, 0, 7, 1400, 1
13680, 20430, 3, 40017, 0, 11, 1700, 6
13681, 20430, 247, 40017, 0, 13, 1600, 2
13682, 20430, 310, 40017, 0, 12, 1400, 5
13683, 20430, 106, 40017, 1, 13, 1200, 7
13684, 20430, 147, 40017, 0, 12, 1000, 3
13685, 20430, 432, 40017, 1, 6, 1400, 10
13686, 20424, 3, 40017, 1, 11, 1100, 2
13687, 20424, 247, 40017, 1, 7, 1500, 8
13688, 20424, 310, 40017, 0, 7, 1400, 1
13689, 20424, 106, 40017, 0, 7, 1600, 2
13690, 20424, 147, 40017, 1, 6, 1600, 5
13691, 20424, 432, 40017, 0, 14, 1000, 7
13692, 20027, 3, 40017, 0, 12, 1100, 1
13693, 20027, 247, 40017, 1, 6, 1600, 4
13694, 20027, 310, 40017, 1, 7, 1300, 5
13695, 20027, 106, 40017, 1, 14, 1300, 1
13696, 20027, 147, 40017, 1, 5, 1600, 8
13697, 20027, 432, 40017, 1, 11, 1600, 9
13698, 20861, 3, 40017, 1, 7, 1800, 1
13699, 20861, 247, 40017, 0, 7, 1900, 7
13700, 20861, 310, 40017, 0, 5, 1700, 4
13701, 20861, 106, 40017, 0, 12, 1200, 10
13702, 20861, 147, 40017, 1, 10, 1200, 7
13703, 20861, 432, 40017, 0, 7, 2000, 1
13704, 20989, 3, 40017, 1, 11, 1900, 2
13705, 20989, 247, 40017, 1, 8, 1500, 2
13706, 20989, 310, 40017, 0, 11, 1600, 2
13707, 20989, 106, 40017, 1, 13, 1700, 6
13708, 20989, 147, 40017, 1, 15, 1800, 10
13709, 20989, 432, 40017, 1, 11, 1600, 6
13710, 20516, 3, 40017, 1, 8, 1100, 1
13711, 20516, 247, 40017, 1, 11, 1200, 5
13712, 20516, 310, 40017, 0, 8, 1600, 2
13713, 20516, 106, 40017, 1, 6, 1900, 5
13714, 20516, 147, 40017, 1, 8, 1100, 2
13715, 20516, 432, 40017, 1, 13, 2000, 4
13716, 20032, 3, 40017, 0, 11, 1300, 2
13717, 20032, 247, 40017, 0, 13, 1600, 10
13718, 20032, 310, 40017, 1, 10, 1000, 6
13719, 20032, 106, 40017, 0, 11, 1700, 1
13720, 20032, 147, 40017, 0, 10, 1700, 8
13721, 20032, 432, 40017, 0, 15, 1200, 4
